Time	Exact_Real	VQTE_Real
2.794000	0.499537	0.499541
2.795000	0.499538	0.499542
2.796000	0.499539	0.499543
2.797000	0.499541	0.499544
2.798000	0.499542	0.499545
2.799000	0.499543	0.499547
2.800000	0.499544	0.499548
2.801000	0.499545	0.499549
2.802000	0.499546	0.499550
2.803000	0.499547	0.499551
2.804000	0.499549	0.499552
2.805000	0.499550	0.499553
2.806000	0.499551	0.499554
2.807000	0.499552	0.499556
2.808000	0.499553	0.499557
2.809000	0.499554	0.499558
2.810000	0.499555	0.499559
2.811000	0.499556	0.499560
2.812000	0.499558	0.499561
2.813000	0.499559	0.499562
2.814000	0.499560	0.499563
2.815000	0.499561	0.499564
2.816000	0.499562	0.499565
2.817000	0.499563	0.499566
2.818000	0.499564	0.499568
2.819000	0.499565	0.499569
2.820000	0.499566	0.499570
2.821000	0.499567	0.499571
2.822000	0.499568	0.499572
2.823000	0.499570	0.499573
2.824000	0.499571	0.499574
2.825000	0.499572	0.499575
2.826000	0.499573	0.499576
2.827000	0.499574	0.499577
2.828000	0.499575	0.499578
2.829000	0.499576	0.499579
2.830000	0.499577	0.499580
2.831000	0.499578	0.499581
2.832000	0.499579	0.499582
2.833000	0.499580	0.499584
2.834000	0.499581	0.499585
2.835000	0.499582	0.499586
2.836000	0.499583	0.499587
2.837000	0.499584	0.499588
2.838000	0.499585	0.499589
2.839000	0.499586	0.499590
2.840000	0.499587	0.499591
2.841000	0.499588	0.499592
2.842000	0.499590	0.499593
2.843000	0.499591	0.499594
2.844000	0.499592	0.499595
2.845000	0.499593	0.499596
2.846000	0.499594	0.499597
2.847000	0.499595	0.499598
2.848000	0.499596	0.499599
2.849000	0.499597	0.499600
2.850000	0.499598	0.499601
2.851000	0.499599	0.499602
2.852000	0.499600	0.499603
2.853000	0.499601	0.499604
2.854000	0.499602	0.499605
2.855000	0.499603	0.499606
2.856000	0.499604	0.499607
2.857000	0.499605	0.499608
2.858000	0.499606	0.499609
2.859000	0.499607	0.499610
2.860000	0.499608	0.499611
2.861000	0.499609	0.499612
2.862000	0.499610	0.499613
2.863000	0.499611	0.499614
2.864000	0.499611	0.499615
2.865000	0.499612	0.499616
2.866000	0.499613	0.499617
2.867000	0.499614	0.499617
2.868000	0.499615	0.499618
2.869000	0.499616	0.499619
2.870000	0.499617	0.499620
2.871000	0.499618	0.499621
2.872000	0.499619	0.499622
2.873000	0.499620	0.499623
2.874000	0.499621	0.499624
2.875000	0.499622	0.499625
2.876000	0.499623	0.499626
2.877000	0.499624	0.499627
2.878000	0.499625	0.499628
2.879000	0.499626	0.499629
2.880000	0.499627	0.499630
2.881000	0.499628	0.499631
2.882000	0.499629	0.499632
2.883000	0.499629	0.499633
2.884000	0.499630	0.499633
2.885000	0.499631	0.499634
2.886000	0.499632	0.499635
2.887000	0.499633	0.499636
2.888000	0.499634	0.499637
2.889000	0.499635	0.499638
2.890000	0.499636	0.499639
2.891000	0.499637	0.499640
2.892000	0.499638	0.499641
2.893000	0.499639	0.499642
2.894000	0.499640	0.499642
2.895000	0.499640	0.499643
2.896000	0.499641	0.499644
2.897000	0.499642	0.499645
2.898000	0.499643	0.499646
2.899000	0.499644	0.499647
2.900000	0.499645	0.499648
2.901000	0.499646	0.499649
2.902000	0.499647	0.499650
2.903000	0.499648	0.499650
2.904000	0.499648	0.499651
2.905000	0.499649	0.499652
2.906000	0.499650	0.499653
2.907000	0.499651	0.499654
2.908000	0.499652	0.499655
2.909000	0.499653	0.499656
2.910000	0.499654	0.499657
2.911000	0.499655	0.499657
2.912000	0.499655	0.499658
2.913000	0.499656	0.499659
2.914000	0.499657	0.499660
2.915000	0.499658	0.499661
2.916000	0.499659	0.499662
2.917000	0.499660	0.499662
2.918000	0.499661	0.499663
2.919000	0.499661	0.499664
2.920000	0.499662	0.499665
2.921000	0.499663	0.499666
2.922000	0.499664	0.499667
2.923000	0.499665	0.499668
2.924000	0.499666	0.499668
2.925000	0.499666	0.499669
2.926000	0.499667	0.499670
2.927000	0.499668	0.499671
2.928000	0.499669	0.499672
2.929000	0.499670	0.499672
2.930000	0.499671	0.499673
2.931000	0.499671	0.499674
2.932000	0.499672	0.499675
2.933000	0.499673	0.499676
2.934000	0.499674	0.499677
2.935000	0.499675	0.499677
2.936000	0.499675	0.499678
2.937000	0.499676	0.499679
2.938000	0.499677	0.499680
2.939000	0.499678	0.499681
2.940000	0.499679	0.499681
2.941000	0.499680	0.499682
2.942000	0.499680	0.499683
2.943000	0.499681	0.499684
2.944000	0.499682	0.499685
2.945000	0.499683	0.499685
2.946000	0.499683	0.499686
2.947000	0.499684	0.499687
2.948000	0.499685	0.499688
2.949000	0.499686	0.499688
2.950000	0.499687	0.499689
2.951000	0.499687	0.499690
2.952000	0.499688	0.499691
2.953000	0.499689	0.499692
2.954000	0.499690	0.499692
2.955000	0.499691	0.499693
2.956000	0.499691	0.499694
2.957000	0.499692	0.499695
2.958000	0.499693	0.499695
2.959000	0.499694	0.499696
2.960000	0.499694	0.499697
2.961000	0.499695	0.499698
2.962000	0.499696	0.499698
2.963000	0.499697	0.499699
2.964000	0.499697	0.499700
2.965000	0.499698	0.499701
2.966000	0.499699	0.499701
2.967000	0.499700	0.499702
2.968000	0.499700	0.499703
2.969000	0.499701	0.499704
2.970000	0.499702	0.499704
2.971000	0.499703	0.499705
2.972000	0.499703	0.499706
2.973000	0.499704	0.499707
2.974000	0.499705	0.499707
2.975000	0.499706	0.499708
2.976000	0.499706	0.499709
2.977000	0.499707	0.499710
2.978000	0.499708	0.499710
2.979000	0.499709	0.499711
2.980000	0.499709	0.499712
2.981000	0.499710	0.499712
2.982000	0.499711	0.499713
2.983000	0.499711	0.499714
2.984000	0.499712	0.499715
2.985000	0.499713	0.499715
2.986000	0.499714	0.499716
2.987000	0.499714	0.499717
2.988000	0.499715	0.499717
2.989000	0.499716	0.499718
2.990000	0.499716	0.499719
2.991000	0.499717	0.499720
2.992000	0.499718	0.499720
2.993000	0.499719	0.499721
2.994000	0.499719	0.499722
2.995000	0.499720	0.499722
2.996000	0.499721	0.499723
2.997000	0.499721	0.499724
2.998000	0.499722	0.499724
2.999000	0.499723	0.499725
3.000000	0.499723	0.499726
